CustomerID,Churn Probability
8028-PNXHQ,0.007
2404-JIBFC,0.007
2885-HIJDH,0.007
5016-LIPDW,0.007
4565-NLZBV,0.007
4825-FUREZ,0.007
2263-SFSQZ,0.007
3511-BFTJW,0.007
8722-PRFDV,0.007
8277-RVRSV,0.007
0854-UYHZD,0.007
1767-CJKBA,0.007
2266-FUBDZ,0.007
3071-MVJCD,0.007
1987-AUELQ,0.007
2097-YVPKN,0.007
3896-ZVNET,0.007
6551-VLJMV,0.007
0531-XBKMM,0.007
7398-HPYZQ,0.007
1172-VIYBP,0.007
1092-WPIVQ,0.007
1697-LYYYX,0.007
4836-WNFNO,0.007
9227-YBAXE,0.007
2725-TTRIQ,0.007
4312-KFRXN,0.007
7473-ZBDSN,0.007
5010-IPEAQ,0.007
3129-AAQOU,0.007
6199-IPCAO,0.007
2498-XLDZR,0.007
5406-KGRMX,0.006
3170-NMYVV,0.006
2169-RRLFW,0.006
7018-FPXHH,0.006
4636-TVXVG,0.006
9964-WBQDJ,0.006
3472-QPRCH,0.006
3873-WOSBC,0.006
9588-YRFHY,0.006
7014-ZZXAW,0.006
4304-XUMGI,0.006
7096-ZNBZI,0.006
5774-QPLTF,0.006
5457-COLHT,0.006
2509-TFPJU,0.006
4785-FCIFB,0.006
0795-XCCTE,0.006
3612-YVGSJ,0.006
6695-AMZUF,0.006
6701-YVNQG,0.006
1862-QRWPE,0.006
7873-CVMAW,0.006
2314-TNDJQ,0.006
2808-CHTDM,0.006
6461-SZMCV,0.006
6265-FRMTQ,0.006
8749-TZYEC,0.006
8571-ZCMCX,0.006
9945-PSVIP,0.006
6885-PKOAM,0.006
4703-MQYKT,0.006
0774-RMNUW,0.006
4707-MAXGU,0.006
7945-PRBVF,0.006
3118-UHVVQ,0.006
4933-BSAIP,0.006
3768-VHXQO,0.006
5997-OPVFA,0.006
9477-LGWQI,0.006
5356-KZCKT,0.006
6813-GZQCG,0.006
1699-TLDLZ,0.006
3865-ZFZIB,0.006
1843-TLSGD,0.006
8237-ULIXL,0.006
5982-XMDEX,0.006
0626-QXNGV,0.006
8441-SHIPE,0.006
5248-RPYWW,0.006
0608-JDVEC,0.006
6527-PZFPV,0.006
1657-DYMBM,0.006
0057-QBUQH,0.006
6425-JWTDV,0.006
1167-OYZJF,0.006
5622-UEJFI,0.006
5249-QYHEX,0.006
8540-ZQGEA,0.006
8292-ITGYJ,0.006
8249-THVEC,0.006
6248-BSHKG,0.006
3154-HMWUU,0.006
3812-LRZIR,0.006
0071-NDAFP,0.006
5231-FIQPA,0.006
5181-OABFK,0.006
3389-KTRXV,0.005
6253-GNHWH,0.005
6770-UAYGJ,0.005
8735-SDUFN,0.005
5598-IKHQQ,0.005
7164-BPTUT,0.005
0744-BIKKF,0.005
9435-JMLSX,0.005
6484-LATFU,0.005
7101-HRBLJ,0.005
6772-WFQRD,0.005
3454-JFUBC,0.005
4807-IZYOZ,0.005
9224-VTYID,0.005
4231-LZUYM,0.005
8902-ZEOVF,0.005
5322-ZSMZY,0.005
1985-MBRYP,0.005
2346-CZYIL,0.005
2908-WGAXL,0.005
8838-GPHZP,0.005
9500-WBGRP,0.005
9397-TZSHA,0.005
2900-PHPLN,0.005
8450-LUGUK,0.005
8874-EJNSR,0.005
8779-YIQQA,0.005
2821-WARNZ,0.005
1561-BWHIN,0.005
8544-JNBOX,0.005
7416-CKTEP,0.005
2632-TACXW,0.005
9385-NXKDA,0.005
8626-XHBIE,0.005
2466-FCCPT,0.005
8748-HFWBO,0.005
3120-FAZKD,0.005
4718-WXBGI,0.005
2892-GESUL,0.005
9646-NMHXE,0.005
4443-EMBNA,0.005
9503-XJUME,0.005
7941-RCJOW,0.005
9786-YWNHU,0.005
3460-TJBWI,0.005
2384-OVPSA,0.005
5124-EOGYE,0.005
4973-MGTON,0.005
5980-BDHPY,0.005
7167-PCEYD,0.005
1395-WSWXR,0.005
1131-QQZEB,0.005
1215-EXRMO,0.005
4530-NDRKU,0.005
6734-PSBAW,0.005
0281-CNTZX,0.005
6696-YDAYZ,0.005
7427-AUFPY,0.005
5093-FEGLU,0.005
7115-IRDHS,0.005
3646-ITDGM,0.005
3913-FCUUW,0.004
5859-HZYLF,0.004
2650-GYRYL,0.004
8468-FZTOE,0.004
5177-RVZNU,0.004
8092-NLTGF,0.004
5171-EPLKN,0.004
5549-ZGHFB,0.004
5968-HYJRZ,0.004
6439-PKTRR,0.004
8747-UDCOI,0.004
7969-FFOWG,0.004
6072-NUQCB,0.004
9067-SQTNS,0.004
9650-VBUOG,0.004
0621-CXBKL,0.004
6139-ZZRBQ,0.004
1960-UOTYM,0.004
9950-MTGYX,0.004
4625-LAMOB,0.004
1627-AFWVJ,0.004
6897-RWMUB,0.004
5075-JSDKI,0.004
9507-HSMMZ,0.004
6961-MJKBO,0.004
8361-LBRDI,0.004
3696-DFHHB,0.004
0016-QLJIS,0.004
9593-CVZKR,0.004
1231-YNDEK,0.004
3050-RLLXC,0.004
8859-DZTGQ,0.004
5006-MXVRN,0.004
3653-NCRDJ,0.004
8966-KZXXA,0.004
3212-KXOCR,0.004
1955-IBMMB,0.004
5743-KHMNA,0.004
8067-NIOYM,0.004
2805-AUFQN,0.004
6217-KDYWC,0.004
3563-SVYLG,0.004
5148-HKFIR,0.004
7113-HIPFI,0.004
7161-DFHUF,0.004
0270-THENM,0.004
5627-TVBPP,0.004
8219-VYBVI,0.004
8966-OIQHG,0.004
7139-JZFVG,0.004
8143-ETQTI,0.004
2228-BZDEE,0.004
7162-WPHPM,0.004
3635-QQRQD,0.004
3970-XGJDU,0.004
8807-OPMBM,0.004
0839-QNXME,0.004
2560-WBWXF,0.004
1089-XZWHH,0.004
6892-BOGQE,0.004
7306-YDSOI,0.004
1705-GUHPV,0.004
4896-CPRPF,0.003
4487-ZYJZK,0.003
8434-VGEQQ,0.003
3973-SKMLN,0.003
6518-PPLMZ,0.003
3088-FVYWK,0.003
4698-KVLLG,0.003
1248-DYXUB,0.003
7606-BPHHN,0.003
2675-IJRGJ,0.003
9385-EHGDO,0.003
7515-LODFU,0.003
9814-AOUDH,0.003
1498-NHTLT,0.003
9337-SRRNI,0.003
0506-YLVKJ,0.003
0971-QIFJK,0.003
9418-RUKPH,0.003
2207-RYYRL,0.003
2481-SBOYW,0.003
2799-TSLAG,0.003
4534-WGCIR,0.003
6349-JDHQP,0.003
9631-RXVJM,0.003
0932-YIXYU,0.003
5939-SXWHM,0.003
8577-QSOCG,0.003
4674-HGNUA,0.003
3978-YNKDD,0.003
1269-FOYWN,0.003
8285-ABVLB,0.003
0582-AVCLN,0.003
9504-YAZWB,0.003
2418-TPEUN,0.003
7647-GYYKX,0.003
9489-JMTTN,0.003
3227-WLKLI,0.003
1401-FTHFQ,0.003
4077-HWUYD,0.003
0394-YONDK,0.003
1945-XISKS,0.003
7216-KAOID,0.003
6024-RUGGH,0.003
5115-GZDEL,0.003
4804-NCPET,0.003
8701-DGLVH,0.003
3967-VQOGC,0.003
1897-OKVMW,0.003
3569-JFODW,0.003
8946-BFWSG,0.003
5296-BFCYD,0.003
8148-NLEGT,0.003
9430-NKQLY,0.003
9084-OAYKL,0.003
7860-UXCRM,0.003
8402-OOOHJ,0.003
6134-KWTBV,0.003
1776-SPBWV,0.003
2569-WGERO,0.003
0969-RGKCU,0.003
2925-VDZHY,0.003
8999-EXMNO,0.003
4361-FEBGN,0.003
1852-QSWCD,0.003
9443-JUBUO,0.003
9348-ROUAI,0.003
0463-TXOAK,0.003
7008-LZVOZ,0.003
6283-GITPX,0.003
4518-FZBSX,0.003
6625-FLENO,0.003
5310-NOOVA,0.003
3308-DGHKL,0.003
4589-IUAJB,0.003
5519-TEEUH,0.003
5846-ABOBJ,0.003
0206-OYVOC,0.003
5849-ASHZJ,0.003
9585-KKMFD,0.003
0704-VCUMB,0.003
2068-WWXQZ,0.002
8532-UEFWH,0.002
2181-TIDSV,0.002
2888-ADFAO,0.002
6369-MCAKO,0.002
3486-HOOGQ,0.002
1047-RNXZV,0.002
6122-LJADA,0.002
0301-FIDRB,0.002
0362-RAOQO,0.002
8896-RAZCR,0.002
4652-ODEVH,0.002
2208-NKVVH,0.002
6408-WHTEF,0.002
3498-LZGQZ,0.002
9916-AYHTC,0.002
1241-FPMOF,0.002
4625-XMOYM,0.002
1757-TCATG,0.002
4632-PAOYU,0.002
4821-WQOYN,0.002
1839-FBNFR,0.002
7319-ZNRTR,0.002
3097-FQTVJ,0.002
0505-SPOOW,0.002
8780-IHCRN,0.002
8857-CUPFQ,0.002
0607-DAAHE,0.002
3580-GICBM,0.002
5529-GIBVH,0.002
0825-CPPQH,0.002
7293-LSCDV,0.002
7558-IMLMT,0.002
8347-GDTMP,0.002
4656-CAURT,0.002
8008-OTEZX,0.002
6848-HJTXY,0.002
9823-EALYC,0.002
9624-EGDEQ,0.002
6685-XSHHU,0.002
4900-MSOMT,0.002
4979-HPRFL,0.002
8590-OHDIW,0.002
4735-BJKOU,0.002
8917-FAEMR,0.002
9114-DPSIA,0.002
7493-GVFIO,0.002
1069-QJOEE,0.002
1468-DEFNC,0.002
7503-EPSZW,0.002
1460-UZPRJ,0.002
1635-HDGFT,0.002
0485-ZBSLN,0.002
0613-WUXUM,0.002
6734-JDTTV,0.002
2146-EGVDT,0.002
2984-RGEYA,0.002
5360-XGYAZ,0.002
7977-HXJKU,0.002
2848-YXSMW,0.002
3764-MNMOI,0.002
3774-VBNXY,0.002
1591-XWLGB,0.002
1098-KFQEC,0.002
9710-NJERN,0.002
2208-MPXIO,0.002
2050-ONYDQ,0.002
8690-ZVLCL,0.002
6000-UKLWI,0.002
6345-FZOQH,0.002
5787-KXGIY,0.002
2007-QVGAW,0.002
6725-TPKJO,0.002
5821-MMEIL,0.002
6923-AQONU,0.002
3359-DSRKA,0.002
2378-YIZKA,0.002
9801-NOSHQ,0.002
2626-VEEWG,0.002
9764-REAFF,0.002
0988-AADSA,0.002
4990-ALDGW,0.002
0769-MURVM,0.002
3373-DIUUN,0.002
2878-DHMIN,0.002
2817-LVCPP,0.002
4962-CHQPW,0.002
1207-BLKSA,0.002
4779-ZGICK,0.002
8224-KDLKN,0.002
7602-DBTOU,0.002
2511-ALLCS,0.002
6976-BWGLQ,0.002
9488-FVZCC,0.002
7608-RGIRO,0.002
4955-VCWBI,0.002
7980-MHFLQ,0.002
0780-XNZFN,0.002
2525-GVKQU,0.002
1834-WULEG,0.002
8966-SNIZF,0.002
2300-RQGOI,0.002
0730-BGQGF,0.001
7267-FRMJW,0.001
2595-KIWPV,0.001
9574-BOSMD,0.001
1820-DJFPH,0.001
6323-AYBRX,0.001
3810-PJUHR,0.001
0363-SVHYR,0.001
9081-WWXKP,0.001
7695-PKLCZ,0.001
5480-XTFFL,0.001
9415-ZNBSX,0.001
5727-MYATE,0.001
5146-YYFRZ,0.001
3976-HXHCE,0.001
5902-WBLSE,0.001
1223-UNPKS,0.001
1270-XKUCC,0.001
9173-IVZVP,0.001
2545-LXYVJ,0.001
0508-SQWPL,0.001
6619-RPLQZ,0.001
4635-EJYPD,0.001
9392-XBGTD,0.001
6857-TKDJV,0.001
5465-BUBFA,0.001
1306-RPWXZ,0.001
6997-UVGOX,0.001
3261-CQXOL,0.001
3996-ZNWYK,0.001
9838-BFCQT,0.001
8129-GMVGI,0.001
8232-UTFOZ,0.001
7632-YUTXB,0.001
3544-FBCAS,0.001
4742-TXUEX,0.001
6762-NSODU,0.001
6181-AXXYF,0.001
4335-UPJSI,0.001
4609-KNNWG,0.001
4193-IBKSW,0.001
9972-EWRJS,0.001
0562-HKHML,0.001
6285-FTQBF,0.001
5848-FHRFC,0.001
6963-KQYQB,0.001
0625-AFOHS,0.001
0354-VXMJC,0.001
4641-FROLU,0.001
7321-KKSDU,0.001
2819-GWENI,0.001
9135-HSWOC,0.001
5117-ZSMHQ,0.001
2729-VNVAP,0.001
8380-MQINP,0.001
8464-EETCQ,0.001
5884-FBCTL,0.001
2400-FEQME,0.001
7083-MIOPC,0.001
7463-IFMQU,0.001
5854-KSRBJ,0.001
9365-CSLBQ,0.001
7850-THJMU,0.001
1403-LKLIK,0.001
8173-RXAYP,0.001
0386-CWRGM,0.001
3070-FNFZQ,0.001
2607-DHDAK,0.001
7634-HLQJR,0.001
0603-TPMIB,0.001
5793-YOLJN,0.001
0404-AHASP,0.001
8194-PEEBY,0.001
6485-QXWWE,0.001
3620-EHIMZ,0.001
7729-XBTWX,0.001
1927-QEWMY,0.001
6651-RLGGM,0.001
7010-BRBUU,0.001
1555-HAPSU,0.001
3910-MRQOY,0.001
5220-AGAAX,0.001
2075-PUEPR,0.001
4475-NVTLU,0.001
5115-SQAAU,0.001
2616-FLVQC,0.001
3451-VAWLI,0.001
5893-KCLGT,0.001
5567-GZKQY,0.001
7225-IILWY,0.001
1299-AURJA,0.001
1302-TPUBN,0.001
0040-HALCW,0.001
1293-BSEUN,0.001
6060-QBMGV,0.001
6365-HITVU,0.001
7711-GQBZC,0.001
5242-UOWHD,0.001
6479-VDGRK,0.001
0238-WHBIQ,0.001
0174-QRVVY,0.001
2718-YSKCS,0.001
3769-MHZNV,0.001
3508-VLHCZ,0.001
7480-SPLEF,0.001
0480-KYJVA,0.001
0794-YVSGE,0.0
3507-GASNP,0.0
1399-OUPJN,0.0
7696-CFTAT,0.0
2346-LOCWC,0.0
0962-CQPWQ,0.0
9257-AZMTZ,0.0
5730-DBDSI,0.0
3190-ITQXP,0.0
8917-SZTTJ,0.0
7717-BICXI,0.0
6585-WCEWR,0.0
7033-CLAMM,0.0
7673-BQGKU,0.0
9537-JALFH,0.0
9565-AXSMR,0.0
3642-BYHDO,0.0
6169-PPETC,0.0
0784-ZQJZX,0.0
9938-PRCVK,0.0
8229-BUJHX,0.0
6928-ONTRW,0.0
8164-OCKUJ,0.0
1106-HRLKZ,0.0
7268-WNTCP,0.0
7328-ZJAJO,0.0
3173-WSSUE,0.0
1764-VUUMT,0.0
5346-BZCHP,0.0
3777-XROBG,0.0
8165-ZJRNM,0.0
3279-DYZQM,0.0
7157-SMCFK,0.0
8215-NGSPE,0.0
2230-XTUWL,0.0
9975-GPKZU,0.0
9625-RZFUK,0.0
7064-JHXCE,0.0
4195-PNGZS,0.0
8755-OGKNA,0.0
0402-OAMEN,0.0
7684-XSZIY,0.0
3678-MNGZX,0.0
6479-SZPLM,0.0
5845-BZZIB,0.0
1052-QJIBV,0.0
5804-JMYIO,0.0
6621-NRZAK,0.0
7601-GNDYK,0.0
0397-ZXWQF,0.0
9251-AWQGT,0.0
0831-JNISG,0.0
4277-BWBML,0.0
4817-KEQSP,0.0
1403-GYAFU,0.0
0042-RLHYP,0.0
9371-BITHB,0.0
8711-LOBKY,0.0
8750-QWZAJ,0.0
6855-VLGOS,0.0
8922-NPKBJ,0.0
2804-ETQDK,0.0
6980-IMXXE,0.0
5970-GHJAW,0.0
1166-PQLGG,0.0
4957-SREEC,0.0
1709-EJDOX,0.0
3274-NSDWE,0.0
0464-WJTKO,0.0
0264-CNITK,0.0
6582-PLFUU,0.0
8957-THMOA,0.0
0847-HGRML,0.0
8043-PNYSD,0.0
8727-JQFHV,0.0
9068-FHQHD,0.0
6340-DACFT,0.0
4878-BUNFV,0.0
5656-JAMLX,0.0
7643-RCHXS,0.0
0902-XKXPN,0.0
7242-EDTYC,0.0
9800-OUIGR,0.0
1574-DYCWE,0.0
4086-WITJG,0.0
7114-AEOZE,0.0
2429-AYKKO,0.0
7876-DNYAP,0.0
1830-IPXVJ,0.0
2236-HILPA,0.0
0640-YJTPY,0.0
8514-VZHEB,0.0
5799-JRCZO,0.0
2642-MAWLJ,0.0
3457-PQBYH,0.0
